,Created at,User ID,User Name,Text,Description,Location,Followers Count,Friends Count,Statuses Count,Profile Image Url
62,Thu Sep 01 19:13:51 +0000 2022,1565417671709151242,David Ornstein,🚨 Hector Bellerin has signed a one-year contract with Barcelona &amp; the deal has been sent to La Liga for approval. 2… https://t.co/9QVRB2rrwo,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
63,Thu Sep 01 18:49:26 +0000 2022,1565411526403563523,David Ornstein,"@cfcaiden2 Didn’t see it while getting story out - apols, @NizaarKinsella is superb 💥","Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
64,Thu Sep 01 18:44:41 +0000 2022,1565410332440498178,David Ornstein,🚨 Chelsea have reached an agreement with Hull City to send attacking midfielder Harvey Vale on a season-long loan.… https://t.co/iEnugdyWEj,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
65,Thu Sep 01 17:54:03 +0000 2022,1565397587351453697,David Ornstein,@FabrizioRomano Top scoop 👏🔥,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
66,Thu Sep 01 17:44:01 +0000 2022,1565395062560673792,David Ornstein,🚨 EXCLUSIVE: Denis Zakaria having medical in Turin after Chelsea reached agreement with Juventus to take 25yo Switz… https://t.co/S2bQu2a8Hl,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
67,Thu Sep 01 16:20:13 +0000 2022,1565373972811812872,David Ornstein,🚨 Bamba Dieng remains at a private jet terminal in France with an aircraft on standby - 22yo forward still deciding… https://t.co/f3lf6YMRHF,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
68,Thu Sep 01 15:15:25 +0000 2022,1565357667203284995,David Ornstein,🚨 Fulham have submitted an improved second offer to sign striker Ben Brereton Diaz from Blackburn Rovers. Latest pr… https://t.co/Bvdm1noKJ3,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
69,Thu Sep 01 14:30:13 +0000 2022,1565346293060599809,David Ornstein,🚨 Arsenal going back in with 2nd offer for Aston Villa midfielder Douglas Luiz. Opening #AFC approach for Brazil in… https://t.co/sFbhqbujxO,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
70,Thu Sep 01 14:10:57 +0000 2022,1565341444940140546,David Ornstein,🚨 EXCL: Aston Villa have agreed to sign Jan Bednarek from Southampton on 1yr loan. 26yo centre-back has chosen… https://t.co/p8EfR5qARh,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
71,Thu Sep 01 13:06:03 +0000 2022,1565325112152412160,David Ornstein,🚨 Arsenal have agreed to let Hector Bellerin join Barcelona. Free transfer - not a contract termination. 27yo await… https://t.co/SI3ApMrjPp,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
72,Thu Sep 01 12:22:11 +0000 2022,1565314073142640646,David Ornstein,🚨 Bamba Dieng due to fly to Leeds soon after #LUFC struck agreement with Marseille to sign 22yo forward for ~€10m i… https://t.co/XZkFs00K0i,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
73,Thu Sep 01 12:00:37 +0000 2022,1565308645914681346,David Ornstein,🚨 Pierre-Emerick Aubameyang has been authorised to travel to London after Chelsea + Barcelona reached verbal agreem… https://t.co/Ue6T9ltXVt,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
74,Thu Sep 01 10:37:46 +0000 2022,1565287792791457792,David Ornstein,🚨 BREAKING: Aston Villa have had an offer accepted by Wolverhampton Wanderers for Leander Dendoncker. Transfer fee… https://t.co/TrAwumahZZ,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
75,Thu Sep 01 10:29:43 +0000 2022,1565285770180677634,David Ornstein,First on this was @SamiMokbel81_DM 🎩,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
76,Thu Sep 01 10:28:40 +0000 2022,1565285506279145474,David Ornstein,🚨 Aston Villa have made an offer to Wolves for Leander Dendoncker. Proposal for 27yo Belgium int’l midfielder is €1… https://t.co/yQajsRkn7k,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
77,Thu Sep 01 10:06:29 +0000 2022,1565279922435899393,David Ornstein,"🚨 Danny Rose now a free agent.
 32yo left-back has reached mutual agreement with Watford for cancellation of contra… https://t.co/wDzFG4Xt1t","Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
