,Created at,User ID,User Name,Text,Description,Location,Followers Count,Friends Count,Statuses Count,Profile Image Url
93,Tue Aug 30 20:44:20 +0000 2022,1564715666938204160,Transfer News,@Seesh04 Ratio fan. https://t.co/rtAIoufbWN,🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
94,Tue Aug 30 20:40:17 +0000 2022,1564714648527671297,Transfer News,Chelsea spent £300million and got worse. You love to see it.,🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
95,Tue Aug 30 15:47:51 +0000 2022,1564641053826850816,Transfer News,@stxve__ Can hopefully update on midfielder search later today.,🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
96,Tue Aug 30 15:47:26 +0000 2022,1564640947849379841,Transfer News,"@TobiasSeason No update on Maitland-Niles. As reported previously, he has a lot of Premier League interest. Everton… https://t.co/HFLLVGi297",🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
97,Tue Aug 30 15:46:22 +0000 2022,1564640679053168646,Transfer News,@OllieTheGunner Definitely at least one.,🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
98,Tue Aug 30 15:45:32 +0000 2022,1564640471212855296,Transfer News,This afternoon Edu Gaspar held talks with representatives of Palmeiras holding midfielder Danilo Oliveira and Shakh… https://t.co/IeSxcsors4,🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
99,Tue Aug 30 12:13:46 +0000 2022,1564587177404760064,Transfer News,@slimjk982 There’s nothing your technical director can do about two players picking up injuries. It’s just bad luck.,🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
100,Tue Aug 30 12:12:04 +0000 2022,1564586748365180932,Transfer News,"@JoseRoda2 Possible, but Ronaldo hoping of one more big move before returning home.",🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
101,Tue Aug 30 12:11:06 +0000 2022,1564586507939336192,Transfer News,"@Afcnewss11 Possible, but club working with limited budget and now may have other priorities depending on severity of injuries.",🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
102,Tue Aug 30 12:09:51 +0000 2022,1564586190493335552,Transfer News,@AlfieCulshaw Just mentioned this in another tweet. No names though. It just may alter other plans because budget is limited.,🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
